State,District,Year,Quater,Registered_users,App_opens
uttar-pradesh,bareilly district,2019,4,398897,6261447
uttar-pradesh,sitapur district,2019,4,194588,2277928
uttar-pradesh,sultanpur district,2019,4,155081,2485807
uttar-pradesh,agra district,2019,4,593453,9403661
uttar-pradesh,fatehpur district,2019,4,107650,1432832
uttar-pradesh,rae bareli district,2019,4,134591,1958605
uttar-pradesh,firozabad district,2019,4,188556,2565909
uttar-pradesh,kheri district,2019,4,209667,2680169
uttar-pradesh,gorakhpur district,2019,4,483523,8086315
uttar-pradesh,unnao district,2019,4,143079,2076900
uttar-pradesh,prayagraj district,2019,4,738307,14253524
uttar-pradesh,sonbhadra district,2019,4,146957,2701941
uttar-pradesh,ghazipur district,2019,4,265215,4090265
uttar-pradesh,farrukhabad district,2019,4,111564,1622553
uttar-pradesh,kannauj district,2019,4,96093,1256010
uttar-pradesh,azamgarh district,2019,4,293685,4025457
uttar-pradesh,ayodhya district,2019,4,193592,3061016
uttar-pradesh,deoria district,2019,4,252687,4382125
uttar-pradesh,ghaziabad district,2019,4,1189357,26697427
uttar-pradesh,amethi district,2020,1,136952,2245853
uttar-pradesh,siddharthnagar district,2020,1,132802,2569918
uttar-pradesh,auraiya district,2020,1,106853,1866472
uttar-pradesh,sambhal district,2020,1,107252,1601899
uttar-pradesh,kanpur nagar district,2020,1,788847,13496514
uttar-pradesh,aligarh district,2020,1,389467,6865074
uttar-pradesh,mahoba district,2020,1,54536,816864
uttar-pradesh,lucknow district,2020,1,1329098,25199798
uttar-pradesh,sant kabeer nagar district,2020,1,106578,1940909
uttar-pradesh,hathras district,2020,1,127615,2209807
uttar-pradesh,budaun district,2020,1,141211,2166711
uttar-pradesh,moradabad district,2020,1,257312,4170631
uttar-pradesh,kushinagar district,2020,1,294988,5937399
uttar-pradesh,baghpat district,2020,1,138206,2557446
uttar-pradesh,shahjahanpur district,2020,1,171075,2516626
uttar-pradesh,muzaffarnagar district,2020,1,253057,4155457
uttar-pradesh,ambedkar nagar district,2020,1,173558,2877264
uttar-pradesh,bahraich district,2020,1,118691,1816527
uttar-pradesh,jalaun district,2020,1,130530,2040618
uttar-pradesh,rampur district,2020,1,133897,2146614
uttar-pradesh,ballia district,2020,1,279850,4843958
uttar-pradesh,shravasti district,2020,1,29560,473164
uttar-pradesh,kasganj district,2020,1,85463,1362177
uttar-pradesh,varanasi district,2020,1,777234,13178057
uttar-pradesh,gautam buddha nagar district,2020,1,1656331,51730780
uttar-pradesh,basti district,2020,1,182992,3369249
uttar-pradesh,shamli district,2020,1,105856,1850600
uttar-pradesh,maharajganj district,2020,1,189603,3159725
uttar-pradesh,etawah district,2020,1,139252,2328900
uttar-pradesh,etah district,2020,1,116306,1901928
uttar-pradesh,banda district,2020,1,85004,1280634
uttar-pradesh,bijnor district,2020,1,245713,3838793
uttar-pradesh,hardoi district,2020,1,166833,2473365
uttar-pradesh,balrampur district,2020,1,79242,1322478
uttar-pradesh,amroha district,2020,1,132719,2256887
uttar-pradesh,pilibhit district,2020,1,131381,1965708
uttar-pradesh,mainpuri district,2020,1,135739,2075154
uttar-pradesh,kanpur dehat district,2020,1,99757,1818141
uttar-pradesh,jaunpur district,2020,1,376245,6203627
uttar-pradesh,kaushambi district,2020,1,67498,1094664
uttar-pradesh,hapur district,2020,1,166710,3278620
uttar-pradesh,hamirpur district,2020,1,72081,1126805
uttar-pradesh,meerut district,2020,1,509693,9094997
uttar-pradesh,mathura district,2020,1,352252,6604782
uttar-pradesh,chitrakoot district,2020,1,49532,784796
uttar-pradesh,lalitpur district,2020,1,85820,1459863
uttar-pradesh,mau district,2020,1,168403,2477419
uttar-pradesh,mirzapur district,2020,1,184275,2887354
uttar-pradesh,bulandshahr district,2020,1,300819,5867028
uttar-pradesh,gonda district,2020,1,170132,3042875
uttar-pradesh,jhansi district,2020,1,279897,5368682
uttar-pradesh,chandauli district,2020,1,173797,2860413
uttar-pradesh,bhadohi district,2020,1,131750,2035659
uttar-pradesh,pratapgarh district,2020,1,208100,3235514
uttar-pradesh,saharanpur district,2020,1,332027,6277349
uttar-pradesh,bara banki district,2020,1,163878,2756219
uttar-pradesh,bareilly district,2020,1,452872,7537061
uttar-pradesh,sitapur district,2020,1,223690,2708933
uttar-pradesh,sultanpur district,2020,1,175425,2899397
uttar-pradesh,agra district,2020,1,668251,11430582
uttar-pradesh,fatehpur district,2020,1,123288,1785866
uttar-pradesh,rae bareli district,2020,1,151785,2282305
uttar-pradesh,firozabad district,2020,1,221119,3395140
uttar-pradesh,kheri district,2020,1,242677,3212975
uttar-pradesh,gorakhpur district,2020,1,539316,9223906
uttar-pradesh,unnao district,2020,1,163038,2496442
uttar-pradesh,prayagraj district,2020,1,816436,15702170
uttar-pradesh,sonbhadra district,2020,1,163017,3124763
uttar-pradesh,ghazipur district,2020,1,299524,4965935
uttar-pradesh,farrukhabad district,2020,1,127474,2023828
uttar-pradesh,kannauj district,2020,1,110383,1588330
uttar-pradesh,azamgarh district,2020,1,334030,5125163
uttar-pradesh,ayodhya district,2020,1,217835,3602820
uttar-pradesh,deoria district,2020,1,285363,5151940
uttar-pradesh,ghaziabad district,2020,1,1296464,29139762
uttar-pradesh,amethi district,2020,2,157381,2923171
uttar-pradesh,siddharthnagar district,2020,2,155865,3796176
uttar-pradesh,auraiya district,2020,2,122400,2546860
uttar-pradesh,sambhal district,2020,2,125328,2192282
uttar-pradesh,kanpur nagar district,2020,2,864991,11964030
uttar-pradesh,aligarh district,2020,2,440101,8302818
uttar-pradesh,mahoba district,2020,2,62821,1066418
uttar-pradesh,lucknow district,2020,2,1434386,17924865
uttar-pradesh,sant kabeer nagar district,2020,2,122481,2602491
uttar-pradesh,hathras district,2020,2,146288,2964233
uttar-pradesh,budaun district,2020,2,166532,3080767
uttar-pradesh,moradabad district,2020,2,295194,4669000
uttar-pradesh,kushinagar district,2020,2,331722,7224934
uttar-pradesh,baghpat district,2020,2,155849,3189090
uttar-pradesh,shahjahanpur district,2020,2,196359,3194920
uttar-pradesh,muzaffarnagar district,2020,2,287462,4970982
uttar-pradesh,ambedkar nagar district,2020,2,198579,3702829
uttar-pradesh,bahraich district,2020,2,138923,2362835
uttar-pradesh,jalaun district,2020,2,147970,2604204
uttar-pradesh,rampur district,2020,2,155359,2792854
uttar-pradesh,ballia district,2020,2,314673,5982025
uttar-pradesh,shravasti district,2020,2,34854,630619
uttar-pradesh,kasganj district,2020,2,99981,2070383
uttar-pradesh,varanasi district,2020,2,851213,10800706
uttar-pradesh,gautam buddha nagar district,2020,2,1756163,31755091
uttar-pradesh,basti district,2020,2,209591,4472498
uttar-pradesh,shamli district,2020,2,120773,2320536
uttar-pradesh,maharajganj district,2020,2,213692,3985207
uttar-pradesh,etawah district,2020,2,159083,2874933
uttar-pradesh,etah district,2020,2,136054,2820615
uttar-pradesh,banda district,2020,2,97787,1534567
uttar-pradesh,bijnor district,2020,2,281914,5230309
uttar-pradesh,hardoi district,2020,2,196544,3605329
uttar-pradesh,balrampur district,2020,2,92076,1792620
uttar-pradesh,amroha district,2020,2,152529,2815705
uttar-pradesh,pilibhit district,2020,2,150146,2442563
uttar-pradesh,mainpuri district,2020,2,157546,3160394
uttar-pradesh,kanpur dehat district,2020,2,116906,2413348
uttar-pradesh,jaunpur district,2020,2,423581,8019612
uttar-pradesh,kaushambi district,2020,2,79177,1412360
uttar-pradesh,hapur district,2020,2,187076,3658801
uttar-pradesh,hamirpur district,2020,2,82461,1534887
uttar-pradesh,meerut district,2020,2,566838,9319137
uttar-pradesh,mathura district,2020,2,401021,7179114
uttar-pradesh,chitrakoot district,2020,2,57001,984695
uttar-pradesh,lalitpur district,2020,2,96852,1665097
uttar-pradesh,mau district,2020,2,191234,3117295
uttar-pradesh,mirzapur district,2020,2,207293,3482196
uttar-pradesh,bulandshahr district,2020,2,341588,7688731
uttar-pradesh,gonda district,2020,2,193655,3767752
uttar-pradesh,jhansi district,2020,2,309640,5331182
uttar-pradesh,chandauli district,2020,2,196636,3319917
uttar-pradesh,bhadohi district,2020,2,148612,2670538
uttar-pradesh,pratapgarh district,2020,2,238168,4546598
uttar-pradesh,saharanpur district,2020,2,377311,7048443
uttar-pradesh,bara banki district,2020,2,186789,3043091
uttar-pradesh,bareilly district,2020,2,507342,7984378
uttar-pradesh,sitapur district,2020,2,251510,3279034
uttar-pradesh,sultanpur district,2020,2,198267,3580001
uttar-pradesh,agra district,2020,2,746336,11458559
uttar-pradesh,fatehpur district,2020,2,143578,2384005
uttar-pradesh,rae bareli district,2020,2,172513,2795924
uttar-pradesh,firozabad district,2020,2,255512,4270279
uttar-pradesh,kheri district,2020,2,271159,3508993
uttar-pradesh,gorakhpur district,2020,2,600961,9529572
uttar-pradesh,unnao district,2020,2,187748,3121463
uttar-pradesh,prayagraj district,2020,2,892787,11979603
uttar-pradesh,sonbhadra district,2020,2,181105,3490008
uttar-pradesh,ghazipur district,2020,2,337515,6167979
uttar-pradesh,farrukhabad district,2020,2,147186,2878633
uttar-pradesh,kannauj district,2020,2,126696,2292499
uttar-pradesh,azamgarh district,2020,2,379884,6610600
uttar-pradesh,ayodhya district,2020,2,245136,3986581
uttar-pradesh,deoria district,2020,2,321321,6346598
uttar-pradesh,ghaziabad district,2020,2,1399514,25466172
uttar-pradesh,amethi district,2020,3,175672,3135028
uttar-pradesh,siddharthnagar district,2020,3,176555,4410888
uttar-pradesh,auraiya district,2020,3,136156,2459782
uttar-pradesh,sambhal district,2020,3,141580,2157953
uttar-pradesh,kanpur nagar district,2020,3,941379,14730136
uttar-pradesh,aligarh district,2020,3,489555,8765586
uttar-pradesh,mahoba district,2020,3,71317,1211722
uttar-pradesh,lucknow district,2020,3,1551932,25954376
uttar-pradesh,sant kabeer nagar district,2020,3,136932,2975927
uttar-pradesh,hathras district,2020,3,164058,2922172
uttar-pradesh,budaun district,2020,3,188814,2861757
uttar-pradesh,moradabad district,2020,3,329322,5210373
uttar-pradesh,kushinagar district,2020,3,366656,8179739
uttar-pradesh,baghpat district,2020,3,173593,3523714
uttar-pradesh,shahjahanpur district,2020,3,219668,3118202
uttar-pradesh,muzaffarnagar district,2020,3,320098,5388746
uttar-pradesh,ambedkar nagar district,2020,3,219649,3805579
uttar-pradesh,bahraich district,2020,3,158041,2477910
uttar-pradesh,jalaun district,2020,3,164885,2835173
uttar-pradesh,rampur district,2020,3,174194,2681970
uttar-pradesh,ballia district,2020,3,347325,6824186
uttar-pradesh,shravasti district,2020,3,40056,686485
uttar-pradesh,kasganj district,2020,3,111622,1782260
uttar-pradesh,varanasi district,2020,3,927313,13603279
uttar-pradesh,gautam buddha nagar district,2020,3,1885370,47735179
uttar-pradesh,basti district,2020,3,232300,5028229
uttar-pradesh,shamli district,2020,3,134703,2422480
uttar-pradesh,maharajganj district,2020,3,236496,4478038
uttar-pradesh,etawah district,2020,3,178286,3083574
uttar-pradesh,etah district,2020,3,152537,2565815
uttar-pradesh,banda district,2020,3,109260,1621264
uttar-pradesh,bijnor district,2020,3,315548,5301772
uttar-pradesh,hardoi district,2020,3,224504,3254196
uttar-pradesh,balrampur district,2020,3,104746,2091334
uttar-pradesh,amroha district,2020,3,171549,3029210
uttar-pradesh,pilibhit district,2020,3,167139,2371333
uttar-pradesh,mainpuri district,2020,3,176651,2844338
uttar-pradesh,kanpur dehat district,2020,3,131597,2432061
uttar-pradesh,jaunpur district,2020,3,470090,9596375
uttar-pradesh,kaushambi district,2020,3,89293,1463592
uttar-pradesh,hapur district,2020,3,207549,4271913
uttar-pradesh,hamirpur district,2020,3,92148,1593325
uttar-pradesh,meerut district,2020,3,624570,11216890
uttar-pradesh,mathura district,2020,3,450042,8334713
uttar-pradesh,chitrakoot district,2020,3,63813,1107947
uttar-pradesh,lalitpur district,2020,3,109905,1984885
uttar-pradesh,mau district,2020,3,211980,3522195
uttar-pradesh,mirzapur district,2020,3,229009,3873254
uttar-pradesh,bulandshahr district,2020,3,382144,7705483
uttar-pradesh,gonda district,2020,3,216590,4297700
uttar-pradesh,jhansi district,2020,3,340517,6542964
uttar-pradesh,chandauli district,2020,3,218583,3801210
uttar-pradesh,bhadohi district,2020,3,165497,3136062
uttar-pradesh,pratapgarh district,2020,3,265530,5036714
uttar-pradesh,saharanpur district,2020,3,419510,7614353
uttar-pradesh,bara banki district,2020,3,208489,3294064
uttar-pradesh,bareilly district,2020,3,558821,8528332
uttar-pradesh,sitapur district,2020,3,281113,3262320
uttar-pradesh,sultanpur district,2020,3,218977,3965223
uttar-pradesh,agra district,2020,3,822893,13709198
uttar-pradesh,fatehpur district,2020,3,161230,2433963
uttar-pradesh,rae bareli district,2020,3,190989,3062998
uttar-pradesh,firozabad district,2020,3,291115,4535491
uttar-pradesh,kheri district,2020,3,309435,3878339
uttar-pradesh,gorakhpur district,2020,3,661272,12200156
uttar-pradesh,unnao district,2020,3,210513,3242170
uttar-pradesh,prayagraj district,2020,3,974228,15657722
uttar-pradesh,sonbhadra district,2020,3,198688,4177900
uttar-pradesh,ghazipur district,2020,3,373352,6975372
uttar-pradesh,farrukhabad district,2020,3,165207,2675642
uttar-pradesh,kannauj district,2020,3,141507,2084687
uttar-pradesh,azamgarh district,2020,3,421262,7386152
uttar-pradesh,ayodhya district,2020,3,271190,4519954
uttar-pradesh,deoria district,2020,3,355557,7457098
uttar-pradesh,ghaziabad district,2020,3,1518450,32676386
uttar-pradesh,amethi district,2020,4,193465,3533542
uttar-pradesh,siddharthnagar district,2020,4,196286,4632822
uttar-pradesh,auraiya district,2020,4,149979,2911491
uttar-pradesh,sambhal district,2020,4,158974,2641035
uttar-pradesh,kanpur nagar district,2020,4,1022768,18929689
uttar-pradesh,aligarh district,2020,4,541762,10792014
uttar-pradesh,mahoba district,2020,4,79027,1335011
uttar-pradesh,lucknow district,2020,4,1684510,35210954
uttar-pradesh,sant kabeer nagar district,2020,4,151391,3271655
uttar-pradesh,hathras district,2020,4,181527,3495694
uttar-pradesh,budaun district,2020,4,210856,3306391
uttar-pradesh,moradabad district,2020,4,366253,6381613
uttar-pradesh,kushinagar district,2020,4,403037,9574230
uttar-pradesh,baghpat district,2020,4,191550,4294924
uttar-pradesh,shahjahanpur district,2020,4,243863,3648346
uttar-pradesh,muzaffarnagar district,2020,4,356175,6791215
uttar-pradesh,ambedkar nagar district,2020,4,239981,4170665
uttar-pradesh,bahraich district,2020,4,177840,2864530
uttar-pradesh,jalaun district,2020,4,180793,3330029
uttar-pradesh,rampur district,2020,4,193633,3151278
uttar-pradesh,ballia district,2020,4,381096,8196092
uttar-pradesh,shravasti district,2020,4,45237,753772
uttar-pradesh,kasganj district,2020,4,123544,2036634
uttar-pradesh,varanasi district,2020,4,1003989,17224553
uttar-pradesh,gautam buddha nagar district,2020,4,2030178,63536100
uttar-pradesh,basti district,2020,4,254542,5480133
uttar-pradesh,shamli district,2020,4,149991,2918405
uttar-pradesh,maharajganj district,2020,4,258192,5021689
uttar-pradesh,etawah district,2020,4,197027,3702188
uttar-pradesh,etah district,2020,4,168855,2945969
uttar-pradesh,banda district,2020,4,120914,1876737
uttar-pradesh,bijnor district,2020,4,351089,6245042
uttar-pradesh,hardoi district,2020,4,250349,3793848
uttar-pradesh,balrampur district,2020,4,117269,2330780
uttar-pradesh,amroha district,2020,4,191119,3731099
uttar-pradesh,pilibhit district,2020,4,183285,2616499
uttar-pradesh,mainpuri district,2020,4,195376,3314028
uttar-pradesh,kanpur dehat district,2020,4,146458,2964642
uttar-pradesh,jaunpur district,2020,4,516171,10512253
uttar-pradesh,kaushambi district,2020,4,99316,1654679
uttar-pradesh,hapur district,2020,4,229889,5410399
uttar-pradesh,hamirpur district,2020,4,101258,1763800
uttar-pradesh,meerut district,2020,4,686266,14049785
uttar-pradesh,mathura district,2020,4,498292,10441850
uttar-pradesh,chitrakoot district,2020,4,70900,1303176
uttar-pradesh,lalitpur district,2020,4,121961,2363109
uttar-pradesh,mau district,2020,4,233339,4123315
uttar-pradesh,mirzapur district,2020,4,250009,4345276
uttar-pradesh,bulandshahr district,2020,4,424578,9366205
uttar-pradesh,gonda district,2020,4,241011,4980669
uttar-pradesh,jhansi district,2020,4,372783,8318039
uttar-pradesh,chandauli district,2020,4,239906,4429904
uttar-pradesh,bhadohi district,2020,4,181635,3404779
uttar-pradesh,pratapgarh district,2020,4,292533,5618286
uttar-pradesh,saharanpur district,2020,4,465256,9485293
uttar-pradesh,bara banki district,2020,4,229762,3931291
uttar-pradesh,bareilly district,2020,4,611236,10242914
uttar-pradesh,sitapur district,2020,4,310665,3767672
uttar-pradesh,sultanpur district,2020,4,239344,4471257
uttar-pradesh,agra district,2020,4,900497,17201865
uttar-pradesh,fatehpur district,2020,4,178261,2749812
uttar-pradesh,rae bareli district,2020,4,209697,3506895
uttar-pradesh,firozabad district,2020,4,324392,5453314
uttar-pradesh,kheri district,2020,4,348147,4361683
uttar-pradesh,gorakhpur district,2020,4,722618,15236806
uttar-pradesh,unnao district,2020,4,232426,3840623
uttar-pradesh,prayagraj district,2020,4,1059982,20372785
uttar-pradesh,sonbhadra district,2020,4,217218,5007480
uttar-pradesh,ghazipur district,2020,4,409921,7983241
uttar-pradesh,farrukhabad district,2020,4,182995,3198914
uttar-pradesh,kannauj district,2020,4,156055,2459812
uttar-pradesh,azamgarh district,2020,4,463173,8312356
uttar-pradesh,ayodhya district,2020,4,296721,5369147
uttar-pradesh,deoria district,2020,4,391411,9021020
uttar-pradesh,ghaziabad district,2020,4,1647330,41205756
uttar-pradesh,amethi district,2021,1,209408,3797616
uttar-pradesh,siddharthnagar district,2021,1,213056,5043863
uttar-pradesh,auraiya district,2021,1,162129,3205592
uttar-pradesh,sambhal district,2021,1,173933,3289299
uttar-pradesh,kanpur nagar district,2021,1,1100587,21921245
uttar-pradesh,aligarh district,2021,1,588461,12681750
uttar-pradesh,mahoba district,2021,1,85807,1528269
uttar-pradesh,lucknow district,2021,1,1813076,43670344
uttar-pradesh,sant kabeer nagar district,2021,1,164355,3480061
uttar-pradesh,hathras district,2021,1,197275,3974475
uttar-pradesh,budaun district,2021,1,229929,3934634
uttar-pradesh,moradabad district,2021,1,399160,7973523
uttar-pradesh,kushinagar district,2021,1,437393,10502078
uttar-pradesh,baghpat district,2021,1,207627,5012968
uttar-pradesh,shahjahanpur district,2021,1,265197,4231018
uttar-pradesh,muzaffarnagar district,2021,1,387177,8303720
uttar-pradesh,ambedkar nagar district,2021,1,259324,4376892
uttar-pradesh,bahraich district,2021,1,194163,3507029
uttar-pradesh,jalaun district,2021,1,195777,3709496
uttar-pradesh,rampur district,2021,1,211156,3922735
uttar-pradesh,ballia district,2021,1,412104,8444901
